chr	start	end	RR	TE	region	CHR	GC	GENE	INTERGENE	INTRON	EXON	SNPs_Una	Pi_Una	SNPs_Itabuna	Pi_Itabuna	SNPs_Tenerife	Pi_Tenerife	tajD_Una	tajD_Itabuna	tajD_Tenerife	piAll	piNWL	Pnonsyn_Una	Psyn_Una	Pnonsyn_Itabuna	Psyn_Itabuna	Pnonsyn_Tenerife	Psyn_Tenerife	Tnonsyn_Una	Tsyn_Una	Tnonsyn_Itabuna	Tsyn_Itabuna	Tnonsyn_Tenerife	Tsyn_Tenerife	TenIta	TenUna	ItaUna	dxy_PQueen_PMale	introgression	dxy_Una_Taiwan	dxy_Itabuna_Leiden
LG25	1250000	1500000	22.69273288	0.043892	LDRs	25	0.3802	0.096088	4925.285714	1573.223214	186.5037594	20	0.000017004	28	0.000019984	42	0.000032115	-1.546713802	-1.933151568	-2.079165336	0.000201114	0.0000743045	0.00003173	0	0.00000582	0	0.00000994	0	-1.67450491	0	-1.34031064	0	-1.05996824	0	0.96316688	0.96346416	0.02141194	0	no	0.00183	0.002036
LG25	1500000	1750000	22.69273288	0.06366	LDRs	25	0.390116	0.208536	2514.535714	841.2580645	286.8357488	30	0.000023259	23	0.000017797	75	0.000112162	-1.659024244	-1.71822983	-0.527088153	0.000230946	0.000091638	0.0000108	0	0.00001163	0	0.00024605	0.00101076	-2.37978396	0	-1.91833479	0	0.32922347	0.67204014	0.93973866	0.93925746	0.02676624	0	no	0.001595	0.001759
LG25	1750000	2000000	22.69273288	0.122968	TE islands	25	0.38996	0.13064	6327.117647	837.8014184	203.1882353	17	0.000010583	25	0.000019171	38	0.000043642	-2.064086092	-1.936650808	-1.004557789	0.00021392	0.0000817103	0.00000403	0	0	0	0.00001402	0.00003613	-1.29297155	0	0	0	0.25274754	-0.37627672	0.97082448	0.97097809	0.01643699	0	no	0.001882	0.002176
LG25	2000000	2250000	10.3148142157048	0.329628	TE islands	25	0.403404	0.180536	3588.548387	657.0887574	225.0491071	114	0.000079249	124	0.000110201	231	0.000348535	-1.834832807	-1.469112146	-0.681531135	0.00015367	0.0000627247	0.00002583	0	0.00006226	0.00005357	0.0001081	0.00030124	-1.20477573	0	-0.60544444	-1.66463088	-0.28674973	0.33414729	0.85024019	0.8559087	0.02521397	0.000006	no	0.002295	0.002311
LG25	2250000	2500000	0	0.682996	TE islands	25	0.392776	0.028484	30417.25	1390.958333	224.0625	355	0.000325169	321	0.000349174	1018	0.001412561	-1.282460198	-0.930683994	-0.758062153	0.000170348	0.0000711306	0	0	0.00001721	0.0000658	0	0	0	0	-1.38166522	-1.38166522	0	0	0.73322397	0.73101568	0.0266169	0	no	0.004171	0.004346
LG25	250000	500000	0	0.029292	LDRs	25	0.396272	0.089728	NA	1675.153285	161.1644737	19	0.000010491	23	0.000016824	62	0.000047476	-2.222903879	-1.968735314	-2.070233753	0.000245784	0.0000935656	0.00000597	0	0.00000521	0	0.00000429	0	-1.28558566	0	-1.4025381	0	-1.66674086	0	0.96499893	0.96450945	0.02705956	0.000015	no	0.001717	0.002043
LG25	2500000	2750000	0	0.671932	TE islands	25	0.385884	0.040204	10479.82609	195.7027027	168.8166667	235	0.000178114	245	0.000214831	661	0.000888433	-1.749884638	-1.625089044	-1.210324739	0.000116929	0.0000517247	0.00004347	0.00044276	0	0	0.00033929	0.00123959	-2.14522896	-2.01854946	0	0	-2.52566769	-2.70721419	0.75384925	0.7590601	0.02060688	0	no	0.003104	0.003208
LG25	2750000	3000000	0	0.653028	TE islands	25	0.387548	0.032976	15923.16667	2966.75	230.0810811	408	0.000364533	469	0.00040942	879	0.00094614	-1.071257396	-1.307939928	-1.217753075	0.000102944	0.0000646812	0.00002165	0	0.00019843	0.00023815	0.00111533	0.00032508	-1.18558016	0	-1.30237832	-2.06721946	-0.47280394	-1.69461465	0.62328156	0.63196022	0.01914699	0.000009	no	0.002337	0.00217
LG25	3000000	3136423	0	0.618312	TE islands	25	0.466138	0.010248	32833.25	2193.285714	139.8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.34845002	0.34479669	0.02303646	0	no	0.003952	0.003772
LG25	500000	750000	25.3450761383902	0.036964	LDRs	25	0.399372	0.030608	9786.333333	3755.338983	130.3661972	25	0.000017424	22	0.000017927	57	0.000044169	-1.897666199	-1.703010467	-1.98350505	0.000192541	0.000077971	0.00006002	0	0	0	0	0.0001453	0.04037443	0	0	0	0	-1.03522803	0.95114496	0.95143612	0.02994369	0.000005	no	0.001778	0.002058
LG25	750000	1000000	45.78759131	0.093644	LDRs	25	0.390616	0.093196	9526.421053	728.4931507	239.5607477	32	0.000023127	41	0.000022998	126	0.000129633	-1.853968581	-2.331545332	-1.147662376	0.000250083	0.0000961019	0.00001483	0	0.00002296	0.00003737	0.0001323	0	-2.37163457	0	-2.54890029	-0.6699814	0.6112655	0	0.95205184	0.95254994	0.02344037	0	no	0.002512	0.002836
LG26	0	250000	NA	0.032212	LDRs	26	0.41832	0.217556	2084.818182	598.0745614	207.2852234	269	0.000148543	619	0.000670238	30	0.000023758	-2.136639371	-0.620917749	-2.213779504	0.000222178	0.000141551	0.00002576	0.00014155	0.00013794	0.00105195	0.00000374	0	-2.27372518	-2.36986515	-0.67166065	-1.06667649	-2.51261732	0	0.77312873	0.93207517	0.06280994	0	no	0.001913	0.001787
LG26	1000000	1250000	NA	0.028516	LDRs	26	0.409064	0.186768	3644.681818	707.6149425	225.8828829	67	0.0000327	16	0.000010588	29	0.000021523	-2.362459535	-2.014700146	-2.075209449	0.000212001	0.0000865799	0.00000523	0.00000699	0.00000227	0	0.00000421	0.00000634	-0.88667082	-1.38338457	-1.43775133	0	-1.23341814	-1.72440655	0.96889619	0.9605629	0.02883011	0	no	0.00194	0.002145
LG26	1250000	1500000	3	0.029228	LDRs	26	0.396284	0.30698	3596.68	310.8560886	255.6723647	41	0.000032296	41	0.00003528	100	0.000078989	-1.572575739	-1.58592809	-1.945041058	0.000161219	0.0000597249	0	0	0.00000536	0.00001016	0.00000764	0.00001216	0	0	-2.31276076	-1.16450977	-2.079518	-2.25127686	0.89962919	0.8971185	0.02315655	0	no	0.001065	0.001065
LG26	1500000	1750000	3.06331254449216	0.664932	TE islands	26	0.37904	0.062984	8918.074074	422.4827586	183.2417582	148	0.00013295	167	0.000154105	631	0.000877585	-1.62735568	-1.681890699	-0.823323812	0.0000464517	0.0000244783	0.0000209	0.00003701	0.00005823	0.0000866	0.00032896	0.00014453	-2.29965619	-1.00249865	-1.56552692	-1.59530013	-0.17369704	-0.8039665	0.55580299	0.55515383	0.02507312	0.000011	no	0.001558	0.001296
LG26	1750000	2000000	0	0.733904	TE islands	26	0.39978	0.051352	10858	652.9117647	234.5666667	282	0.000271139	256	0.000275019	978	0.001227569	-1.220882472	-1.118327698	-1.06396165	0.000074331	0.0000300436	0	0	0	0	0.00020331	0	0	0	0	0	-1.22690311	0	0.45908622	0.45438841	0.0204518	0.000016	no	0.002265	0.00226
LG26	2000000	2250000	NA	0.672316	TE islands	26	0.394664	0.063904	6624.444444	3653.666667	257.6774194	405	0.000328101	360	0.000306607	593	0.000530815	-1.396756106	-1.464896222	-1.469856329	0.0000580081	0.0000321305	0.00054001	0.00179107	0.0007887	0.00210238	0.00050934	0.00070489	-1.68841529	-1.36619793	-1.28937506	-1.06540072	-0.27243616	-0.70098417	0.60476408	0.60201877	0.02483681	0	no	0.001466	0.001331
LG26	2250000	2304265	NA	0.766074	TE islands	26	0.419202	0.018115	2177	10108.8	163.8333333	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	no	0.001426	0.001173
LG26	250000	500000	NA	0.10058	LDRs	26	0.369224	0.449088	1991.434783	389.5761317	429.3037543	63	0.000041031	443	0.000294842	220	0.000451856	-1.988278171	-2.031881742	-0.456538356	0.000182429	0.0000949423	0.00001223	0.00012454	0.00007392	0.00044075	0.0004365	0.00252335	-2.24902657	-2.35578277	-2.09573919	-2.22843881	-0.22470968	-0.4070571	0.84063472	0.91672789	0.03919172	0.000005	no	0.002129	0.002382
LG26	500000	750000	NA	0.037644	LDRs	26	0.359276	0.280492	3616.964286	344.75	261.6836735	88	0.000052748	200	0.000123678	104	0.000189381	-2.162562627	-2.229505929	-0.435878623	0.000305247	0.000151741	0.00001787	0.0001373	0.00010698	0.00042308	0.00052598	0.00068203	-2.07750174	-1.72942546	-2.00903758	-1.99971272	0.11193395	-0.05374206	0.92252509	0.94130034	0.02683116	0	no	0.002015	0.002175
LG26	750000	1000000	NA	0.0426	LDRs	26	0.350976	0.33042	1638.404762	306.1552795	248.8232446	41	0.000028841	45	0.000049886	51	0.000053819	-1.813340468	-0.746430984	-1.073690565	0.000241721	0.000110132	0.0000052	0.00003308	0.00000779	0.00003146	0.0000232	0.0000778	-1.30814135	-1.30691241	-0.74380786	-0.29924474	-0.22829975	0.34144784	0.9545084	0.96041295	0.03959354	0	no	0.002079	0.002294
LG27	0	250000	0	0.879972	TE islands	27	0.367936	0.0732	14969.14286	295.0933333	210.3603604	885	0.002405585	821	0.002249648	NA	NA	-0.528786022	-0.577221855	NA	0.0000309441	0.0000213915	0.00178822	0.0036775	0.00246321	0.00517888	0.02003235	0.02506622	-0.78484206	-0.53332144	-1.0122505	-0.70520733	-0.49326956	-0.63595636	0.47170401	0.45354158	0.02264123	0.000047	no	0.007066	0.007378
LG27	1000000	1250000	38.24750795	0.065236	LDRs	27	0.4217	0.138596	1767.625	1220.696203	194.7009804	531	0.000278731	48	0.000037615	195	0.000250318	-2.278781343	-1.738681145	-0.413696986	0.000525826	0.000351673	0.00008083	0.00046591	0.00000894	0	0.00002293	0	-2.48155013	-2.49860955	-1.99842923	0	-2.63691	0	0.90938333	0.84413044	0.04006786	0	no	0.002321	0.002589
LG27	1250000	1500000	38.24750795	0.071496	LDRs	27	0.418148	0.11674	4060.4	873.2112676	165.24	582	0.000297808	39	0.000025761	179	0.000236328	-2.317237305	-2.157385156	-0.721576052	0.000444513	0.000297263	0.00011363	0.00061716	0.00001081	0.00002622	0.00011254	0.00019951	-2.16386539	-2.22243844	-2.01185453	-1.18362401	-0.69595516	-1.34657284	0.93062426	0.86282282	0.04562363	0	no	0.002342	0.003
LG27	1500000	1750000	38.24750795	0.028392	LDRs	27	0.4349	0.18784	3251.826087	680.6994819	215.2719665	546	0.000347254	107	0.000115118	50	0.000034486	-1.901166348	-0.629968978	-2.195255966	0.000361857	0.000250799	0.00008597	0.0009641	0.00003522	0.00036196	0.00000241	0.0000289	-2.33432519	-1.54415686	-1.21710848	-0.49735773	-1.61682677	-1.93885472	0.92832539	0.8602383	0.04131691	0.000031	no	0.002159	0.002416
LG27	1750000	1929107	38.1937599811216	0.189976	LDRs	27	0.414037	0.226624	6920.230769	394.7479675	287.7950311	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.76657381	0.71637164	0.03201736	0.000073	no	0.001514	0.001844
LG27	250000	500000	0	0.792404	TE islands	27	0.398484	0.061976	13087.10526	228.4186047	250.2162162	385	0.00068212	163	0.000469903	341	0.002005614	-1.686228891	-0.710127705	0.143590097	0.0000793806	0.000053667	0.00072954	0.00116025	0.00047579	0.00095049	0.00078901	0.00371958	-0.60115117	0.20989867	2.25218231	1.44040845	-0.8660479	-2.18389365	0.64071924	0.60337675	0.02742345	0	no	0.00651	0.006852
LG27	500000	750000	10.6500207861024	0.168088	TE islands	27	0.388464	0.220048	3278.652174	332.8995215	209.565371	580	0.000333853	271	0.000227676	472	0.000700012	-2.100628568	-1.414226023	-0.233325538	0.000360181	0.000253509	0.00013471	0.0004638	0.00026636	0.00047887	0.00050049	0.00070936	-2.23299143	-2.25454472	-1.37836853	-1.3183381	1.95995544	2.08934507	0.79217165	0.75123032	0.03651967	0.000005	no	0.002066	0.00238
LG27	750000	1000000	32.843317527586	0.039024	LDRs	27	0.423212	0.28978	2634.868421	357.6033755	256.6415094	595	0.000376394	128	0.000128045	161	0.000184665	-1.908175204	-0.922499501	-0.929941087	0.00040515	0.000277293	0.00013941	0.00106032	0.00006767	0.0002875	0	0.00000983	-1.55696331	-1.78137249	0.21483584	0.65176541	0	-1.2170392	0.91429219	0.84769231	0.0379583	0.00001	no	0.002141	0.0027
LG28	0	250000	0	0.720564	TE islands	28	0.392044	0.024764	22131.27273	1794.823529	231	180	0.00024083	159	0.000240411	198	0.002161972	-1.162718495	-1.105991574	-0.112661499	0.0000610334	0.0000290725	0.00089953	0	0.00072662	0.00008682	0.00089959	0.00097514	-0.38810378	0	-0.34671344	-1.43239401	-0.91115678	-0.6723975	0.36475135	0.36714233	0.02041809	0	no	0.001275	0.001393
LG28	1000000	1250000	NA	0.052912	LDRs	28	0.381628	0.193432	2954.1875	696.2467532	236.5087719	45	0.000024152	31	0.000023195	46	0.00003984	-2.25852328	-2.036113448	-1.860026924	0.000200058	0.0000981309	0.00000622	0.00001618	0.00000644	0.00000888	0.0000045	0.00001134	-1.72869138	-2.06854006	-2.56266543	-1.39585923	-2.4660268	-1.47686384	0.97211797	0.96119159	0.02920695	0	no	0.001689	0.001904
LG28	1250000	1500000	NA	0.04034	LDRs	28	0.396036	0.133168	3516.25	1401.801587	233.0943396	22	0.000010228	19	0.000008923	61	0.000058211	-2.47931588	-2.603194384	-1.364247403	0.000195775	0.000101232	0.0000027	0	0.00001021	0.00003021	0.00011217	0.00029833	-1.38682063	0	-2.46159034	-2.60905624	1.54180759	0.3333118	0.97330605	0.97234244	0.02027201	0	no	0.001981	0.002128
LG28	1500000	1678838	NA	0.012609	LDRs	28	0.420375	0.069694	9831.214286	738.974359	236.203125	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.95182598	0.94796262	0.03063915	0	no	0.001365	0.001486
LG28	250000	500000	0	0.595252	TE islands	28	0.395348	0.069728	12428.16667	488.8965517	217.6436782	272	0.000244227	183	0.000190401	678	0.002015386	-1.57859466	-1.367856145	-0.419848992	0.000115407	0.0000693336	0.00004189	0.00012773	0.00002451	0.00030328	0.00005809	0.00031137	-1.53380393	-0.94379084	-1.72831179	0.23739357	-2.97983657	-2.84384453	0.48784219	0.47635347	0.02213513	0	no	0.002509	0.002347
LG28	500000	750000	2.08414383306686	0.054544	LDRs	28	0.389504	0.169872	4990.1	411.9121622	231.2791878	190	0.000263514	126	0.000248891	45	0.000039989	0.248610602	1.781971223	-1.622985113	0.000306632	0.000179016	0.00008602	0.00051203	0.00008532	0.00046309	0	0.00001813	0.73690985	0.68513742	1.28266771	2.67415967	0	-1.31035747	0.8996462	0.88506964	0.03137343	0.00039	no	0.001802	0.00204
LG28	750000	1000000	11.36157062	0.050316	LDRs	28	0.352268	0.333704	1779.8	206.9100346	243.9697733	64	0.000048905	29	0.000030154	106	0.000143743	-1.771117785	-1.34590534	-0.454461622	0.000222872	0.0000951745	0.00001371	0.00001113	0.00000641	0.00000884	0.00008714	0.00023381	-1.53960103	-1.98863652	-2.06751744	-1.04003907	0.48727695	0.32893009	0.92346252	0.91891529	0.02457055	0	no	0.001946	0.002008
LG29	0	250000	NA	0.8809	TE islands	29	0.396408	0.025668	30454.25	291.5	377.4705882	884	0.00226683	690	0.001873833	2177	0.006292139	-0.96171009	-0.800386872	-0.647455275	0.0000682831	0.0000438407	0.00196778	0.00467819	0.00339522	0.00587465	0.01165438	0.02133221	-1.54182132	-1.27687095	-0.93990452	-0.96621942	-0.45446622	-0.81691436	0.31054398	0.30378953	0.02469217	0	no	0.002886	0.002433
LG29	1000000	1075729	0	0.023412	LDRs	29	0.389587	0.328223	2210	168.3333333	321.1666667	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.97958783	0.96029351	0.03652265	0	no	0.001996	0.00222
LG29	250000	500000	NA	0.528296	TE islands	29	0.38944	0.085592	15375.0625	827.2037037	311.8101266	729	0.001178269	658	0.001139419	1339	0.002528305	-0.878460476	-0.774318843	-0.678965686	0.000169432	0.0000904787	0.00020471	0.00042782	0.00026491	0.00048826	0.000699	0.00127539	-1.60491046	-1.80622505	-1.30767106	-1.59196715	-0.67252342	0.13377073	0.6601157	0.6539812	0.02093025	0	no	0.003545	0.003293
LG29	500000	750000	0	0.04374	LDRs	29	0.380096	0.223184	3998.818182	1115.016807	415.9872611	104	0.000057433	43	0.000037951	78	0.000111092	-2.15746408	-1.281509714	-0.239162454	0.000234187	0.000118928	0.00001476	0.00009014	0.00000493	0.00005831	0.00001256	0.00004725	-1.98462942	-2.68080876	-1.97615904	-2.51775869	-2.10481895	-2.2381757	0.96349322	0.9468902	0.02497052	0	no	0.002467	0.002731
LG29	750000	1000000	19.1936054195955	0.027176	LDRs	29	0.40986	0.089596	4682.25	1999.297619	216.7909091	252	0.000303028	187	0.000262685	46	0.000035106	-0.171726144	0.299350945	-2.08391851	0.000299299	0.000175522	0.00003224	0.00030358	0.00002088	0.00018503	0	0	-0.12534273	-1.06003231	0.31154171	0.05996682	0	0	0.90246755	0.88472993	0.02767347	0	no	0.002171	0.002532
LG3	0	250000	4.14648709694072	0.072744	LDRs	3	0.404608	0.253904	3879.384615	244.9	233.7558528	513	0.000432132	642	0.000977286	217	0.000446836	-1.558661678	0.159063166	-0.37579368	0.000201244	0.000124262	0.00010604	0.00074787	0.00021578	0.00171879	0.00023302	0.00014114	-1.47591193	-1.67883465	0.13798072	0.57677755	-0.08864032	0.77275456	0.56048159	0.74817938	0.05594666	0.002024	yes	0.001667	0.001538
LG3	1000000	1250000	8.505233422	0.030132	LDRs	3	0.410868	0.047416	9005.2	2092.15493	145.3181818	169	0.000143688	582	0.000390549	44	0.00002962	-1.222440209	-1.946004527	-2.284764247	0.000194404	0.000135565	0.00013102	0.00049625	0.00017812	0.00068551	0	0	1.17498541	-0.98179505	-1.71371868	-2.10849397	0	0	0.86012697	0.92202463	0.02914912	0	no	0.001801	0.002055
LG3	10000000	10250000	14.1019227625065	0.03312	LDRs	3	0.421452	0.114304	3706	1264.773723	188.0802469	360	0.000411141	199	0.000302473	42	0.000031687	-0.298004545	0.737534225	-2.071679652	0.000313034	0.000230087	0.00006019	0.00077284	0.00001901	0.00052677	0.00002149	0.00001545	-2.00967031	-1.02920939	0.58430708	1.22616283	-2.27952493	-1.55546141	0.88686663	0.84754963	0.03677558	0.000278	no	0.001911	0.002424
LG3	10250000	10500000	13.3321781665925	0.04	LDRs	3	0.445296	0.066708	8409.625	2688.132353	237.7159091	275	0.000217486	121	0.000155896	64	0.000046957	-1.422891341	-0.040982331	-2.262011461	0.000231694	0.000158145	0.00013169	0.00022692	0.00012054	0	0.00021883	0.00012343	-1.55851592	-2.26121901	-0.57574875	0	-1.63599932	-1.62220354	0.9273116	0.8960283	0.02727098	0.000164	no	0.001911	0.00238
LG3	10500000	10750000	24.5999516989285	0.031336	LDRs	3	0.4013	0.068556	5476.25	3347.03125	254.6849315	288	0.000241526	132	0.00016435	57	0.000038936	-1.260682547	-0.188963495	-2.227094997	0.000269679	0.000188943	0.00004222	0.00081147	0.00003051	0.00057752	0.00001378	0.00004593	-1.23476365	-1.10668787	0.61603563	0.82714913	-2.41840031	-2.41923439	0.93354845	0.90470837	0.03491066	0.001146	yes	0.00198	0.00263
LG3	10750000	11000000	10.4183750768028	0.01908	LDRs	3	0.420972	0.058588	8674	2650.586207	173.2755102	144	0.000175523	91	0.000130049	51	0.000046549	-0.166701631	0.330224702	-1.575020417	0.000302559	0.000224364	0.00006251	0.00006005	0.00007703	0.00002495	0.0000701	0	-1.62309148	-2.00290417	-0.8374881	-1.43775133	0.25598442	0	0.91399119	0.895934	0.05009556	0.000936	no	0.001784	0.002346
LG3	11000000	11250000	0	0.066164	LDRs	3	0.4226	0.169984	3388.176471	592.775641	244.3140097	141	0.000157489	100	0.0000968	119	0.000127594	-0.430152127	-1.065371744	-1.185155631	0.000274898	0.000191523	0.00003984	0.00016225	0.00001175	0.00008127	0.0000445	0.00006948	-1.67323842	-1.40960412	-1.15612657	-2.01712789	-2.34215249	-3.05515165	0.9262133	0.90469694	0.05865601	0.000104	no	0.001863	0.002439
LG3	11250000	11500000	NA	0.024052	LDRs	3	0.389444	0.226208	1520.85	562.7923729	199.4338462	38	0.000031781	32	0.000024139	56	0.000054029	-1.52036503	-1.834232261	-1.418405541	0.000188066	0.000129059	0.00001041	0.00001297	0.00000836	0	0.00002498	0.00000661	-2.34319133	-2.09915365	-2.27295776	0	-1.7222099	-1.63939001	0.95032248	0.94964844	0.02040433	0	no	0.001463	0.001736
LG3	11500000	11560214	NA	0.108629	LDRs	3	0.499651	0.111834	6025.857143	269.0238095	160.8888889	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	no	0.000659	0.000568
LG3	1250000	1500000	8.505233422	0.020572	LDRs	3	0.403152	0.147688	9130.846154	1054.208791	325.0413223	109	0.00010317	497	0.000323661	33	0.000024821	-1.001662204	-2.005734374	-1.970646178	0.000185066	0.000133233	0.00001717	0.00028132	0.0000876	0.00079819	0	0	-0.64658517	-0.87176705	-2.19711539	-1.97960735	0	0	0.8780609	0.94575934	0.02946665	0	no	0.001895	0.002159
LG3	1500000	1750000	6.41546672885991	0.028312	LDRs	3	0.410184	0.036768	13203.45455	1925.25	148.3125	173	0.000172349	728	0.000597191	54	0.000044364	-0.723189944	-1.476832208	-1.738648567	0.000209533	0.000178667	0.00015643	0	0.00039886	0.00074468	0	0	0.72835773	0	-1.10237073	-1.94649025	0	0	0.80801317	0.91632616	0.04246583	0.00001	no	0.002119	0.001859
LG3	1750000	2000000	2.944250615	0.029264	LDRs	3	0.430828	0.116048	3141.857143	1597.964912	238.3157895	121	0.000082459	579	0.000407528	47	0.000039734	-1.755473208	-1.86340756	-1.980566417	0.000246654	0.000205638	0.00005648	0.00015329	0.00033126	0.00069946	0.00002139	0	-1.61451942	-1.7243376	-1.73961512	-1.99714502	-2.66087049	0	0.84746341	0.94000634	0.03550998	0	no	0.001866	0.001538
LG3	2000000	2250000	0.849997535119072	0.036752	LDRs	3	0.463188	0.042148	8564.666667	3203.764706	183.4714286	110	0.000063837	503	0.000347016	41	0.000030103	-2.098916344	-1.870935393	-2.174588009	0.000162912	0.000136797	0.00002627	0.00024364	0.00026244	0.00026057	0.00007848	0	-1.97750604	-0.54453809	-1.35438048	-1.99746431	-0.44460527	0	0.83284052	0.93178154	0.03554447	0.00001	no	0.00156	0.001269
LG3	2250000	2500000	0	0.040328	LDRs	3	0.439504	0.078628	11026.16667	988.1304348	227.9777778	93	0.000046699	518	0.000353975	42	0.000026329	-2.32962498	-1.89714022	-2.417417449	0.000164065	0.000138218	0.00000746	0.00001573	0.00010789	0.00088332	0.00000483	0	-1.26108435	-1.38682063	-2.40368357	-1.94820288	-1.6731477	0	0.83222864	0.93408864	0.03510896	0	no	0.001592	0.001402
LG3	250000	500000	28.4022752781496	0.03594	LDRs	3	0.403008	0.03988	14408.53333	1144.222222	169.7333333	752	0.000988623	905	0.001395921	80	0.000074229	0.127009579	0.7126868	-1.444686795	0.000274551	0.000210306	0.00040858	0.00057718	0.00070146	0.00098894	0	0	-0.22961894	-0.60546568	1.19596414	1.6067354	0	0	0.58700852	0.70725523	0.04228081	0.001972	yes	0.002069	0.002371
LG3	2500000	2750000	0	0.035628	LDRs	3	0.415512	0.110228	7259.964286	347.3372093	244.3015873	162	0.000101711	511	0.000412572	67	0.000052567	-1.923267251	-1.519439632	-1.852481886	0.000174791	0.000147826	0.00002122	0.00002451	0.00006752	0.00049504	0.00001561	0	-0.71166015	-2.12841785	-1.7251625	-1.71830088	-1.62849885	0	0.78342765	0.90025959	0.03929372	0.000007	no	0.001327	0.001109
LG3	2750000	3000000	0.536974738124551	0.037428	LDRs	3	0.387788	0.147636	3176.142857	1282.610294	223.160221	114	0.000068608	488	0.000349526	28	0.000019587	-2.078498256	-1.840319805	-2.200824772	0.000180654	0.000152276	0.00001361	0.00001619	0.00005687	0.00033293	0.00000777	0.00001292	-1.88658536	-2.17586644	-1.76375768	-2.03972229	-2.22944248	-1.45374823	0.84205472	0.94127919	0.03535933	0.00001	no	0.001379	0.001162
