chr	start	end	RR	TE	region	CHR	GENE	GC	Pi_Una	Pi_Itabuna	tajD_Una	tajD_Itabuna	pi_indels	Pi_nonsyn_Una	Pi_syn_Una	Pi_nonsyn_Itabuna	Pi_syn_Itabuna	Pi_nonsyn_Tenerife	Pi_syn_Tenerife	Fst_Tenerife_Itabuna	Fst_Tenerife_Una	dxy_PQueen_PMale	dxy_Una_Taiwan	dxy_Itabuna_Leiden	introgression
LG6	750000	1000000	NA	0.039696	LDRs	6	0.117952	0.40154	0.000050117	0.000023828	-2.485147446	-2.039601618	0.00023138	0.00003435	0.00009098	0.00001263	0	0.00001482	0.00001117	0.94833312	0.93374787	0	0.002151	0.002285	no
LG6	7500000	7750000	0.294825785394372	0.04504	LDRs	6	0.115856	0.444604	0.000044236	0.000022322	-2.471038936	-1.529957874	0.000164	0.00000462	0.00003582	0	0	0.00000362	0.0000177	0.97000302	0.95182747	0.00001	0.002071	0.002151	no
LG6	7750000	8000000	3.761228706	0.030856	LDRs	6	0.165004	0.395328	0.000035644	0.000010972	-2.351401496	-1.184040973	0.000211461	0.00002349	0.00007278	0.00001867	0	0.00000246	0.00003745	0.9740658	0.95328047	0	0.001786	0.001982	no
LG6	8000000	8250000	1.5485938057741	0.076284	LDRs	6	0.241428	0.339432	0.000051007	0.000010225	-2.447045303	-1.689596348	0.0002498	0.00002015	0.00011098	0	0	0.00020545	0.00029224	0.93968839	0.91591662	0.00001	0.001679	0.001988	no
LG6	8250000	8500000	0	0.033364	LDRs	6	0.130528	0.452072	0.000043707	0.000019376	-2.586956966	-2.111423041	0.000215485	0.00001533	0.00011888	0	0	0.00000719	0	0.95654538	0.93386119	0	0.001959	0.002	no
LG6	8500000	8750000	0	0.015488	LDRs	6	0.09698	0.466256	0.000051141	0.000016509	-2.423550633	-1.890095652	0.000237581	0.00001239	0.00013482	0.00000515	0	0.00001552	0	0.95913026	0.93910912	0	0.001866	0.002091	no
LG6	8750000	9000000	0	0.043408	LDRs	6	0.126048	0.419988	0.000044144	0.000021294	-2.330926951	-1.777166975	0.000219122	0.00000944	0.00008692	0.00001714	0	0.00002194	0.00009572	0.95230062	0.92946542	0.000005	0.001817	0.001994	no
LG6	9000000	9247653	NA	0.068701	LDRs	6	0.195689	0.392573	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.83069027	0.81239296	0	0.001836	0.002082	no
LG7	0	250000	0	0.06456	LDRs	7	0.130964	0.443916	0.000166992	0.000155581	-0.812884159	-0.800945396	0.00013017	0.00005609	0.00006556	0.00004062	0.00003184	0.00003697	0.00020563	0.8626197	0.8617261	0.000041	0.001423	0.001513	no
LG7	1000000	1250000	16.7425384477019	0.020792	LDRs	7	0.217504	0.42642	0.000288235	0.000275019	1.395684947	0.853300595	0.000325904	0.00013632	0.000679	0.00013119	0.00056491	0.00000701	0.000007	0.88076857	0.87719758	0.000225	0.001978	0.002018	no
LG7	1250000	1500000	9.60212456368851	0.027412	LDRs	7	0.18054	0.423144	0.000296561	0.000284188	1.898191072	1.746571951	0.000296744	0.00008186	0.00053932	0.00007558	0.00048708	0.00000799	0.00002114	0.90028898	0.89731257	0.000073	0.001966	0.002178	no
LG7	1500000	1750000	10.6304965856512	0.030892	LDRs	7	0.118992	0.440448	0.000124543	0.000131093	-0.466097155	-0.227049407	0.000232098	0.00006	0.00007275	0.00006215	0.00009026	0	0	0.91928822	0.91821055	0.000052	0.001878	0.002023	no
LG7	1750000	2000000	4.67758453805475	0.03806	LDRs	7	0.162928	0.419168	0.000273121	0.000232064	0.377497922	1.086295658	0.000252485	0.00006797	0.0003882	0.00007194	0.00019674	0.00000962	0	0.90567543	0.88111425	0.000203	0.001695	0.002021	no
LG7	2000000	2250000	4.20547784	0.081368	LDRs	7	0.247424	0.385628	0.00033009	0.000282118	0.289102569	0.528491314	0.000216816	0.000281	0.00046469	0.000224	0.0003556	0.00013314	0.00067043	0.85975854	0.83453926	0	0.001651	0.001935	no
LG7	2250000	2500000	13.971625708158	0.041812	LDRs	7	0.17254	0.431216	0.000157079	0.000140458	-1.032703449	-0.119554803	0.00022772	0.00011506	0.00037584	0.00007499	0.00035933	0.00000806	0.00056887	0.92973007	0.91161808	0.00003	0.002004	0.002155	no
LG7	250000	500000	15.7275120179741	0.033512	LDRs	7	0.221128	0.399348	0.000251006	0.000264312	1.162196644	1.66762589	0.000271605	0.00005309	0.00037304	0.00004536	0.00036398	0.00000775	0	0.88441063	0.88828872	0.000238	0.001646	0.001823	no
LG7	2500000	2750000	15.8224232451741	0.051	LDRs	7	0.055428	0.417664	0.000185194	0.00022189	-1.343876677	-0.309474342	0.000274357	0.00015813	0.00024053	0.00018633	0.00023163	0.00000745	0	0.89317841	0.88947877	0.00006	0.001644	0.001887	no
LG7	2750000	3000000	18.257297997287	0.036988	LDRs	7	0.270584	0.406436	0.000135134	0.00003637	-0.950514025	-2.194504606	0.000196517	0.00007289	0.00017474	0.00001978	0.00002914	0.0000063	0.00000554	0.96518123	0.93148581	0.000015	0.00209	0.002325	no
LG7	3000000	3250000	14.2915913374956	0.033284	LDRs	7	0.021252	0.424424	0.000297814	0.000168717	-0.277163061	-0.40158453	0.000313147	0.0001612	0.00091785	0.00018636	0.00056516	0.00005949	0	0.91467581	0.86839577	0.000193	0.002132	0.002364	no
LG7	3250000	3500000	12.40199777	0.044928	LDRs	7	0.10046	0.428244	0.000148213	0.000178437	-1.927932781	-0.496798345	0.000283115	0.00005252	0.00043142	0.00003822	0.00074004	0.00003685	0.00011088	0.91332428	0.90848974	0	0.002069	0.002343	no
LG7	3500000	3750000	20.7794476079035	0.066792	LDRs	7	0.246332	0.368872	0.000111303	0.000140379	-0.568133599	-0.990801819	0.000226768	0.00001684	0.00012476	0.00001496	0.00018398	0	0.0000121	0.92404428	0.9310734	0.00011	0.00155	0.001713	no
LG7	3750000	4000000	2.68231107536709	0.693356	TE islands	7	0.0796	0.412368	0.000280335	0.00028306	-1.751824025	-1.445542763	0.000108863	0.00018351	0.00062644	0.00019257	0.00052664	0.00035463	0.00048924	0.39137673	0.39152699	0.000022	0.001747	0.001952	no
LG7	4000000	4250000	0	0.57156	TE islands	7	0.057368	0.393936	0.000304182	0.000346549	-1.448611435	-1.340420787	0.0000460565	0.00005952	0.000105	0.00012802	0.00033744	0.00001405	0	0.45019717	0.47091488	0	0.001807	0.001586	no
LG7	4250000	4500000	0	0.672472	TE islands	7	0.02922	0.402916	0.000252406	0.000276754	-1.615538985	-1.11952284	0.0000731937	0.000375	0.00017553	0.00060875	0.00105055	0.00202249	0.00444035	0.47248506	0.47651493	0	0.001655	0.001562	no
LG7	4500000	4750000	0	0.64874	TE islands	7	0.058756	0.392868	0.000279542	0.000217708	-1.561887155	-1.479438899	0.0000694436	0.00005665	0.00024965	0.00002705	0.00007063	0	0.00017497	0.53229757	0.53079529	0	0.001744	0.001381	no
LG7	4750000	5000000	0	0.692896	TE islands	7	0.032376	0.391188	0.000270384	0.000339835	-1.581469259	-0.928650509	0.0000725568	0.00009952	0.00033363	0.00017041	0.00052243	0.00025212	0.00058771	0.51952414	0.53143176	0.00001	0.002061	0.001795	no
LG7	500000	750000	17.3089241523694	0.051376	LDRs	7	0.119772	0.369724	0.00020487	0.000224803	-0.337006212	0.137445664	0.000294469	0.00002749	0.00066878	0.00006987	0.0007541	0.00001538	0	0.9267365	0.93101836	0.00009	0.002214	0.002431	no
LG7	5000000	5250000	0	0.662484	TE islands	7	0.050272	0.381884	0.000813808	0.000741576	-0.909016007	-0.830702249	0.000149373	0.00077424	0.00114929	0.00072122	0.00092234	0.00229841	0.00279837	0.63620607	0.626475	0.000006	0.003111	0.003093	no
LG7	5250000	5500000	0	0.776068	TE islands	7	0.044968	0.431676	0.000330004	0.000370668	-1.524739606	-1.380611439	0.000135582	0.00026321	0.00042625	0.00024377	0.00045526	0.00132645	0.00372497	0.58266012	0.58876066	0.000007	0.004547	0.003996	no
LG7	5500000	5750000	0.881545220261525	0.372712	TE islands	7	0.1353	0.382024	0.000230268	0.000154665	-1.590101992	-1.687911993	0.000177123	0.00002809	0.00019044	0.00000952	0.00002669	0.00006646	0.00002465	0.64204555	0.61411704	0.000015	0.002085	0.002077	no
LG7	5750000	6000000	0	0.199108	TE islands	7	0.3425	0.364716	0.000065413	0.000109157	-0.963346989	-0.767988891	0.00014888	0.00002092	0.00012798	0.00005026	0.00024189	0.000002	0.00004195	0.93760256	0.94670917	0.000169	0.001607	0.001871	no
LG7	6000000	6250000	14.2395605019878	0.033624	LDRs	7	0.167772	0.426708	0.00035705	0.000450775	-0.348234763	-0.11202931	0.000328255	0.00011613	0.0007312	0.00015001	0.00101878	0.00004601	0.00003067	0.83623345	0.85860277	0.000535	0.001884	0.002027	no
LG7	6250000	6500000	30.9925861709553	0.033508	LDRs	7	0.033848	0.46242	0.000160013	0.000181555	-1.792872395	-1.926523084	0.000307784	0.00008583	0.00014688	0.0000783	0.00018089	0.0000709	0	0.8552608	0.85922322	0.000116	0.00144	0.00137	no
LG7	6500000	6750000	27.6869005994504	0.106248	LDRs	7	0.103996	0.428176	0.000094775	0.000405595	-2.453749997	-1.852084663	0.000221648	0.00003396	0.00010293	0.00009962	0.00059956	0.00001642	0	0.82180036	0.90369646	0.000359	0.002058	0.002002	no
LG7	6750000	7000000	31.22985966724	0.082876	LDRs	7	0.071304	0.420148	0.00005872	0.000575092	-2.539889367	-1.637836908	0.000260051	0.0000062	0.00005633	0.00008571	0.00072496	0	0.00001563	0.78959831	0.92276724	0.000024	0.00208	0.002372	no
LG7	7000000	7250000	22.41229041	0.022792	LDRs	7	0.046176	0.41126	0.000294192	0.00038024	-1.88735384	-1.384992686	0.000259068	0.00024227	0.00039779	0.0002668	0.00049304	0.00001871	0.00002842	0.7958761	0.83168895	0	0.001061	0.001428	no
LG7	7250000	7500000	18.0864575609978	0.03262	LDRs	7	0.070652	0.446052	0.000203602	0.000654024	-2.334530703	-1.127947009	0.000224832	0.00017809	0.00024857	0.00054733	0.00088932	0.00033001	0.00036282	0.73966349	0.87370581	0.000012	0.001773	0.002022	no
LG7	750000	1000000	17.58063046	0.048672	LDRs	7	0.259488	0.377116	0.000136234	0.00009726	0.214390511	-0.39527244	0.000291356	0.00005937	0.00042081	0.00003951	0.00025846	0.00004647	0.0000063	0.91430977	0.90338768	0	0.001834	0.002031	no
LG7	7500000	7750000	14.62339635	0.047484	LDRs	7	0.055912	0.437084	0.000085683	0.000647148	-2.388167394	-1.184110328	0.000291106	0.00003235	0.00023054	0.00037672	0.00160548	0.00000648	0.00002914	0.77188275	0.92933067	0	0.001944	0.002122	no
LG7	7750000	8000000	14.62339635	0.031828	LDRs	7	0.084988	0.439636	0.00010138	0.000568186	-2.396240492	-1.320346688	0.000229509	0.00005264	0.00007176	0.00027942	0.00186169	0.00002159	0.00002637	0.80262968	0.93718876	0	0.001759	0.002118	no
LG7	8000000	8250000	12.717941374634	0.051512	LDRs	7	0.170456	0.438788	0.000546178	0.000323009	-0.93901317	-2.108247327	0.000265147	0.00014005	0.00109148	0.00005017	0.0005495	0.00000237	0.00004377	0.8646653	0.80653033	0.000008	0.001675	0.001904	no
LG7	8250000	8500000	9.71210124124908	0.066816	LDRs	7	0.218884	0.400036	0.000825391	0.000312126	-0.015413564	-2.054706849	0.000262866	0.00016363	0.00164131	0.00005613	0.00062178	0.0000088	0.00001044	0.8422281	0.67356808	0.000008	0.001425	0.001325	no
LG7	8500000	8750000	NA	0.03892	LDRs	7	0.212388	0.415344	0.000895428	0.000282219	-0.083531907	-2.218170105	0.000255744	0.00025433	0.00141002	0.00009593	0.00047016	0.00002309	0	0.86345347	0.68662393	0	0.001515	0.001627	no
LG7	8750000	9000000	NA	0.046988	LDRs	7	0.065524	0.390228	0.000738275	0.000533782	-1.069339491	-1.714160356	0.000214509	0.00012898	0.00169518	0.00009515	0.00124039	0	0.00006848	0.83197822	0.78218519	0	0.002022	0.001738	no
LG7	9000000	9202281	NA	0.230353	LDRs	7	0.200103	0.410098	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.73169833	0.69959308	0	0.001371	0.001062	no
LG8	0	250000	0	0.818816	TE islands	8	0.034432	0.431872	0.00140988	0.001515805	-1.138222239	-0.430944311	0.0000594364	0	0	0	0	0	0.00043345	0.37390936	0.36404552	0	0.011213	0.0053	no
LG8	1000000	1250000	30.55923704	0.0408	LDRs	8	0.179556	0.404616	0.000203545	0.000078893	-2.004536249	-1.424366726	0.00022739	0.00005737	0.00067217	0.00003446	0.00055345	0.0000042	0	0.94958443	0.90468973	0	0.001844	0.002064	no
LG8	1250000	1500000	60.2109748390179	0.040636	LDRs	8	0.326808	0.380576	0.000096819	0.000038406	-2.212407046	-1.364568078	0.000198066	0.00001421	0.00026065	0.00000102	0.00017927	0.00000581	0.00000388	0.96242661	0.92956211	0.00001	0.001545	0.001755	no
LG8	1500000	1750000	8.3539629315072	0.061708	LDRs	8	0.208132	0.406308	0.000129705	0.000047531	-2.247044202	-0.851808586	0.000265035	0.00004783	0.00022703	0.00000484	0	0.00003086	0.00005851	0.91340236	0.87757226	0.000005	0.002213	0.002341	no
LG8	1750000	2000000	0	0.070956	LDRs	8	0.140212	0.416016	0.000082989	0.000019996	-2.428423178	-2.209495529	0.000238799	0.00001295	0.00013436	0.00002123	0	0.00002014	0	0.95835045	0.92533665	0	0.001772	0.001941	no
LG8	2000000	2250000	0	0.028396	LDRs	8	0.14642	0.394328	0.000071005	0.000010716	-2.406195898	-1.872070544	0.00020167	0.00001313	0.0001206	0.0000043	0	0	0	0.96498093	0.93329087	0	0.001901	0.002052	no
LG8	2250000	2500000	0	0.041672	LDRs	8	0.318464	0.391004	0.000074902	0.000028344	-2.344275929	-1.64903185	0.000184832	0.00001857	0.00006831	0.00000386	0	0.00000653	0	0.94985529	0.91590963	0.000005	0.00139	0.001482	no
LG8	250000	500000	0	0.832704	TE islands	8	0.032496	0.401908	0.000484613	0.000394268	-1.837722273	-1.521193972	0.000133607	0.00074381	0.00150373	0.00078278	0.0031613	0.00455235	0.01089135	0.42367977	0.41364335	0	0.005666	0.00464	no
LG8	2500000	2750000	0	0.027856	LDRs	8	0.184084	0.388064	0.000084256	0.000036572	-2.384504156	-1.658051969	0.000263445	0.00001471	0.00016422	0	0.00002452	0	0	0.94595257	0.91740488	0.000005	0.001862	0.002072	no
LG8	2750000	3000000	0	0.040132	LDRs	8	0.349772	0.367276	0.000059152	0.000012071	-2.459143748	-2.25990383	0.000154033	0.00002493	0.00008941	0.00000863	0.00000462	0.00000431	0.00000502	0.9733024	0.94208375	0	0.001612	0.001703	no
LG8	3000000	3250000	0	0.020096	LDRs	8	0.203492	0.39778	0.000074805	0.000009747	-2.435237414	-1.965099634	0.000222702	0.00003463	0.00019806	0.00000538	0.00001175	0.00009021	0.00016937	0.97410684	0.93945737	0	0.001846	0.002127	no
LG8	3250000	3500000	0	0.036376	LDRs	8	0.035808	0.454484	0.00011152	0.000028328	-2.368833136	-1.916103953	0.000223251	0	0.00022286	0	0	0	0	0.94621485	0.90354853	0.000005	0.001793	0.00192	no
LG8	3500000	3750000	0	0.032876	LDRs	8	0.065696	0.457564	0.000095207	0.000023424	-2.480144495	-2.196924793	0.000186331	0.00008209	0.00009483	0.00002875	0	0.0000279	0	0.95363827	0.91773792	0.000015	0.00182	0.001945	no
LG8	3750000	4000000	0	0.057356	LDRs	8	0.142448	0.428552	0.00008297	0.000024916	-2.38338342	-1.471566256	0.000110783	0.00002157	0.00019826	0.00002957	0.00002744	0.0000138	0.00003037	0.94645165	0.9133717	0.000015	0.001634	0.001847	no
LG8	4000000	4250000	0	0.028484	LDRs	8	0.088104	0.48462	0.000070808	0.000027743	-2.482527815	-1.858050082	0.000128266	0.0000419	0.0000475	0.00001003	0	0.00000482	0.00001854	0.94644332	0.91319342	0.000005	0.001413	0.001509	no
LG8	4250000	4500000	0	0.077176	LDRs	8	0.145576	0.424048	0.000076328	0.00001911	-2.493104606	-2.304114993	0.000160855	0.00003709	0.00010164	0.00001064	0.00001562	0.00002335	0	0.95829469	0.91859711	0.000005	0.001363	0.001486	no
LG8	4500000	4750000	0	0.038884	LDRs	8	0.08216	0.425876	0.000075147	0.000010682	-2.495881177	-2.326758652	0.000169895	0.00001294	0.00015074	0.00000479	0	0.00000508	0	0.9767302	0.94384439	0	0.001872	0.00195	no
LG8	4750000	5000000	0	0.073396	LDRs	8	0.221204	0.35906	0.000075464	0.000014151	-2.553594592	-1.981648055	0.000175275	0.00001916	0.00015532	0.00000565	0	0	0	0.97944072	0.94744057	0	0.002046	0.002232	no
LG8	500000	750000	0	0.789516	TE islands	8	0.059036	0.399192	0.000368554	0.000250021	-1.988175593	-2.042805601	0.00012517	0.00013919	0.00004254	0.00014442	0.0001365	0.00097693	0.00194114	0.57764185	0.5554541	0	0.004219	0.004308	no
LG8	5000000	5250000	0	0.075232	LDRs	8	0.144988	0.406492	0.000077054	0.000018645	-2.430532137	-2.098452696	0.000160436	0.00001411	0.00017753	0.00000293	0	0.00000293	0	0.96889307	0.93255858	0.000005	0.00144	0.001551	no
LG8	5250000	5500000	0.636731523884319	0.030832	LDRs	8	0.134336	0.415236	0.000076096	0.000020474	-2.480643259	-1.489695017	0.000217235	0.00002885	0.00012568	0	0.00006439	0	0	0.96544642	0.93155287	0.000021	0.00162	0.001839	no
LG8	5500000	5750000	3.11611469	0.051084	LDRs	8	0.1689	0.391436	0.000074831	0.00001534	-2.481778887	-1.67981337	0.000158904	0.00002178	0.00013017	0	0	0	0	0.98039826	0.94963939	0	0.001694	0.001947	no
LG8	5750000	6000000	3.11611469	0.038672	LDRs	8	0.188376	0.39782	0.000068157	0.000015451	-2.429360156	-1.929682398	0.000169501	0.00000888	0.00010261	0.0000027	0	0	0	0.95125317	0.9188283	0	0.001538	0.001763	no
LG8	6000000	6250000	3.11611469	0.049164	LDRs	8	0.132092	0.416508	0.000094108	0.000018596	-2.545907576	-2.115044305	0.00019517	0.00002708	0.00006707	0.00002535	0.00004856	0.00014435	0.00026469	0.93349367	0.90138666	0	0.00198	0.002366	no
LG8	6250000	6500000	3.61579063773199	0.046692	LDRs	8	0.058044	0.455056	0.000107483	0.000019791	-2.46201186	-2.162127695	0.00023909	0.00008915	0.00021362	0	0	0.00001337	0.00004976	0.96434346	0.925856	0	0.002191	0.002301	no
LG8	6500000	6750000	4.99653989634941	0.01786	LDRs	8	0.096616	0.40628	0.000090959	0.000013858	-2.499989561	-2.131113153	0.000251831	0.00001492	0.00011474	0.00000705	0	0.00001361	0	0.96679461	0.93418163	0	0.002031	0.002318	no
LG8	6750000	7000000	7.62499664471672	0.039332	LDRs	8	0.107036	0.4233	0.00013559	0.000061711	-2.291197403	-0.62332494	0.000265139	0.00004386	0.00028629	0.00001757	0.00012112	0	0	0.96427224	0.93370819	0.00001	0.002364	0.002414	no
LG8	7000000	7250000	9.52752905298221	0.036772	LDRs	8	0.072092	0.419608	0.000466348	0.000472102	-0.615334489	1.124902464	0.000278291	0.0000519	0.00141478	0.00008497	0.00138687	0.00000835	0	0.87659988	0.86447537	0.000425	0.002518	0.002829	no
LG8	7250000	7500000	3.46461930772049	0.129	LDRs	8	0.206292	0.41802	0.000290063	0.000256264	-0.591804739	1.675077781	0.000239979	0.00006855	0.00042188	0.00007539	0.00036663	0.0000018	0.00002756	0.89390287	0.87254661	0.000086	0.001784	0.001909	no
LG8	750000	1000000	8.74924110023315	0.233328	TE islands	8	0.026992	0.4077	0.000217516	0.000167943	-1.784508541	-1.276341701	0.000197607	0.00011841	0.0002938	0.00003875	0.00019813	0.00032793	0.00045499	0.80390131	0.77728202	0.000005	0.001872	0.002062	no
LG8	7500000	7750000	0	0.058508	LDRs	8	0.132748	0.408468	0.000354798	0.000277226	-0.470214873	1.568164704	0.000324405	0.00014405	0.00086994	0.00012931	0.00069575	0.00000436	0	0.89561701	0.86615601	0.000369	0.002242	0.002347	no
LG8	7750000	7919025	2.24773147674214	0.055779	LDRs	8	0.317497	0.388014	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.82012545	0.78910664	0.000153	0.001378	0.001582	no
LG9	0	250000	0	0.839568	TE islands	9	0.020724	0.345284	0.003833115	0.00414857	-0.496935174	-0.347539017	0.0000607829	0.00471214	0.01493715	0.00415077	0.00749279	0.02720501	0.03809576	0.4621335	0.46121232	0.000045	0.004725	0.004672	no
LG9	1000000	1250000	0	0.733876	TE islands	9	0.04798	0.417536	0.000309577	0.000259245	-1.443807673	-1.342525761	0.000094541	0.00018334	0.00017581	0	0	0.00034996	0.00133007	0.40957782	0.40455911	0	0.002647	0.00262	no
LG9	1250000	1500000	0	0.803856	TE islands	9	0.028404	0.41484	0.000772544	0.000726217	-0.716021218	-0.533324757	0.0000860567	0.00018276	0.00006109	0.00005312	0	0.00165937	0.00403304	0.25150318	0.24779794	0	0.003246	0.003035	no
LG9	1500000	1750000	0	0.75766	TE islands	9	0.044764	0.398784	0.000276205	0.000292574	-1.526781902	-1.349692291	0.0000847349	0.00007105	0	0.0001358	0.00014283	0.00061735	0.00281528	0.47426298	0.47285919	0	0.002226	0.002254	no
LG9	1750000	2000000	0	0.719896	TE islands	9	0.039096	0.411184	0.00070629	0.000901345	-1.211207669	-0.843637261	0.000243481	0.00026032	0.00045228	0.00029379	0.00056409	0.00125757	0.00201701	0.65411273	0.65723883	0.000028	0.005361	0.005459	no
LG9	2000000	2250000	0.921065768010825	0.056628	LDRs	9	0.05244	0.383544	0.000085369	0.000078503	-1.170856042	-0.934778104	0.000184872	0.00001186	0	0.00001633	0	0.00001139	0	0.91886992	0.91469938	0.00003	0.001276	0.001268	no
LG9	2250000	2500000	14.0683415887533	0.05216	LDRs	9	0.183496	0.411788	0.000207347	0.000183331	1.663269636	0.423122109	0.000205517	0.00006468	0.00097999	0.00006473	0.0007545	0.00000225	0	0.92601311	0.91929093	0.000209	0.001935	0.002165	no
LG9	250000	500000	0	0.900696	TE islands	9	0.024036	0.370216	0.006689082	0.006965728	-0.862396523	-0.844307661	0.0000994568	0.00496591	0.00737573	0.00434892	0.011801	0.02937628	0.04098776	NA	NA	0	0.006149	0.005937	no
LG9	2500000	2750000	32.5009555373711	0.032268	LDRs	9	0.208308	0.386212	0.000077906	0.000015362	-2.376862285	-2.335973119	0.000240429	0.00000912	0.00013556	0.00000685	0.00002584	0	0.00000591	0.96913397	0.93630855	0.00001	0.001869	0.002009	no
LG9	2750000	3000000	29.4048095287763	0.025444	LDRs	9	0.198376	0.380904	0.000173098	0.000032541	-2.324025186	-1.732834704	0.00027043	0.00004226	0.00026677	0.00000551	0	0	0	0.95875249	0.90670156	0	0.001802	0.002051	no
LG9	3000000	3250000	26.0848154816648	0.029916	LDRs	9	0.1675	0.402968	0.000387748	0.000172708	-1.324401426	-0.483360931	0.000299848	0.00005219	0.00061379	0.00001918	0.00022104	0.00000669	0	0.90828867	0.83794419	0.000205	0.001898	0.002053	no
LG9	3250000	3500000	13.969371725205	0.026648	LDRs	9	0.225684	0.383992	0.00079362	0.000660459	0.864796571	1.459657919	0.000293536	0.00025328	0.00212137	0.000199	0.00176439	0.00003665	0.00002116	0.82008366	0.77725933	0.000594	0.00196	0.002264	no
LG9	3500000	3750000	9.99260487331359	0.100208	LDRs	9	0.104472	0.391712	0.000600954	0.000482671	-0.157415388	1.211638886	0.000285398	0.0001686	0.00095157	0.00014607	0.00093559	0.00010713	0.00019795	0.82819549	0.79151515	0.001157	0.001804	0.002053	yes
LG9	3750000	4000000	4.16477969513068	0.041236	LDRs	9	0.052368	0.394892	0.000435955	0.000354638	-0.860445368	1.563225062	0.000169573	0.00018089	0.00046232	0.00019105	0.00042172	0	0	0.85383935	0.81681783	0.00198	0.001436	0.001805	yes
LG9	4000000	4250000	1.1466719566902	0.1014	LDRs	9	0.014416	0.415436	0.00027863	0.000125269	-1.760430009	-0.001641417	0.000204138	0.00081804	0.00160561	0.00034948	0.00065623	0	0.00019594	0.91881202	0.85744452	0.001862	0.001372	0.001729	yes
LG9	4250000	4500000	0	0.028292	LDRs	9	0.184712	0.3811	0.000427739	0.000253902	-1.322336356	0.284905087	0.000201808	0.00004148	0.0006297	0.00001431	0.0002603	0.00004525	0.00020045	0.90891272	0.85120734	0.002585	0.001913	0.002273	yes
LG9	4500000	4750000	0	0.08954	LDRs	9	0.235132	0.379408	0.0002625	0.000045565	-2.126159786	-1.385702228	0.000152323	0.0000777	0.00078531	0.00002199	0.0001656	0.00000497	0	0.97362887	0.90787855	0.003018	0.002051	0.002599	yes
LG9	4750000	5000000	0.68351111463575	0.01934	LDRs	9	0.035856	0.438488	0.000449059	0.000141825	-1.347410198	-1.337658095	0.000131162	0.00014599	0.0010718	0.00002688	0.00039723	0	0.00011417	0.94383586	0.85208677	0.002508	0.001893	0.002359	yes
LG9	500000	750000	0	0.905356	TE islands	9	0.018996	0.411332	0.00448178	0.004571059	-0.708584913	-0.746517208	0.0000900204	0.00167453	0.00149823	0.00218362	0.00217941	0.00841788	0.01350038	0.33742254	0.32895808	0.000011	0.002617	0.00226	no
LG9	5000000	5250000	0	0.036168	LDRs	9	0.111048	0.424636	0.00018676	0.000016544	-2.281255736	-1.734966699	0.000152484	0.00006005	0.00029145	0	0	0.00000473	0	0.97304192	0.90646197	0.002008	0.001686	0.001932	yes
LG9	5250000	5500000	0	0.05674	LDRs	9	0.137984	0.39784	0.000170945	0.00001818	-2.419411758	-1.944622713	0.000193267	0.00003894	0.00034616	0.00000503	0.00003542	0.00000942	0	0.98362468	0.9324614	0.002673	0.00193	0.002487	yes
LG9	5500000	5750000	1.03849593421165	0.026736	LDRs	9	0.00822	0.424648	0.000136539	0.000012907	-2.386627416	-1.759683384	0.000182403	0	0	0	0	0	0	0.97856593	0.92980499	0.002496	0.00182	0.002309	yes
LG9	5750000	6000000	1.80536373574024	0.04022	LDRs	9	0.046488	0.4011	0.000655252	0.00042161	-0.720009797	-0.575168701	0.00022692	0.00012618	0.00059039	0.00005337	0.00028599	0	0	0.88540715	0.82620961	0.002821	0.001825	0.002694	yes
LG9	6000000	6250000	2.26069932458443	0.048764	LDRs	9	0.173136	0.404568	0.000606817	0.000301178	-0.230714837	0.893112452	0.000284754	0.00050739	0.0018635	0.00042286	0.00134553	0.00000379	0	0.88335257	0.79551466	0.00202	0.001429	0.002012	yes
LG9	6250000	6500000	4.57566432929226	0.065188	LDRs	9	0.144344	0.415784	0.000134296	0.000038158	-2.17686095	-0.127466738	0.000271372	0.00002394	0.00016353	0.00000369	0	0	0	0.96095108	0.9238728	0.001486	0.001641	0.002292	yes
LG9	6500000	6750000	7.59638459228883	0.037904	LDRs	9	0.179952	0.421916	0.000116669	0.000036851	-1.882812467	-1.553076652	0.000260194	0.00001998	0.00003887	0.00000958	0	0	0.00001423	0.95341804	0.92128916	0.000005	0.002168	0.00237	no
LG9	6750000	7000000	8.41584783559441	0.05314	LDRs	9	0.1178	0.389156	0.00067176	0.000549906	-0.142460843	0.601320573	0.000285414	0.00014647	0.00054328	0.00010734	0.00038035	0.00004074	0.00009524	0.84948356	0.81110778	0.000547	0.002392	0.002724	no
LG9	7000000	7250000	0	0.075324	LDRs	9	0.349916	0.365776	0.000220385	0.000194801	-1.712140084	1.440656655	0.000189783	0.00009368	0.00063973	0.00009303	0.00064541	0	0	0.91369421	0.89260217	0.00027	0.001748	0.001801	no
LG9	7250000	7386649	0	0.056715	LDRs	9	0.088636	0.360237	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.85759087	0.84929823	0.000268	0.001601	0.001914	no
